title;rating
Análise: Palmeiras e VAR vão bem em Brasília (aliás, nada como um VAR após o outro);verdadeiro
Torcedores do Palmeiras são detidos após roubo a santistas na Anhanguera, em Nova Odessa;verdadeiro
Tite desenha Seleção em novo sistema e indica Casemiro e Arthur como dupla titular;verdadeiro
Cech e o adeus perfeito: Chelsea x Arsenal será sua última chance de ver um dos maiores do século;verdadeiro
Flamengo é pessimista sobre liberação de gringos convocados, CBF deu o ok para Cássio e Fágner;verdadeiro
Niki Lauda é enterrado em Viena com a presença de Lewis Hamilton e outros campeões da Fórmula 1;verdadeiro
#FadinhaMania: bronze na Street League anima até concorrentes, e brasileira vira xodó do público;verdadeiro
"Abel Braga desabafa após saída do Flamengo: ""Não suporto traição""";verdadeiro
Gabriel Jesus se cobra por gols, diz que joelho de Neymar está 90% e revela zoeira por caneta;verdadeiro
Antes de focar em Jorge Jesus, Flamengo sondou Sampaoli, técnico quer ficar no Santos;verdadeiro
"Em áudio vazado, Abel critica diretoria do Flamengo: ""Não vou colocar o time que eles querem""";verdadeiro
Dicas Econômicas do Cartola #7: time por C$ 94 aposta em bônus das defesas de São Paulo e Inter;verdadeiro
Presidente do Flamengo viaja para final da Champions e planeja encontro com Jorge Jesus;verdadeiro
"Rafinha, Jemerson, Zapata, Filipe Luís... Braz detalha ""mochilão"" do Flamengo e nega traição a Abel";verdadeiro
Luz, câmera e jogão: antes da final da Champions, veja as celebridades que torcem para Tottenham e Liverpool;verdadeiro
Alecsandro abandona entrevista para conter fúria do presidente do São Bento com arbitragem;verdadeiro
Neymar treina e aumenta chance de estar em campo no amistoso da Seleção contra o Catar;verdadeiro
"Com disputa de cestas nos treinos, ""rivalidade"" dos Splash Brothers embala dinastia dos Warriors";verdadeiro
Jogadores do Liverpool pintam o cabelo (e até a barba) de vermelho para comemorar o hexa europeu;verdadeiro
Destaque em vitória do Flamengo, Gabigol revela ansiedade para trabalhar com Jorge Jesus;verdadeiro
Klay brilha, se machuca, mas com bola decisiva de Iguodala, Warriors vencem os Raptors;verdadeiro
Em vídeo, Neymar nega acusação de estupro feita por mulher de 26 anos;verdadeiro
"Cuca vê empate justo e lamenta vaias da torcida do São Paulo no Pacaembu: ""Jogador sente""";verdadeiro
 Neymar recebe apoio da mãe e da irmã nas redes sociais após acusação: ''Perdoe essa menina'';verdadeiro
Pressão na Copa América? ''Ele fica, independente do resultado'', diz presidente da CBF sobre Tite;verdadeiro
Presidente da CBF garante Neymar na Copa América e diz: ''Temos total confiança nele'';verdadeiro
Neymar é cortado da seleção brasileira por lesão no tornozelo e está fora da Copa América;verdadeiro
Com gelo no tornozelo direito, Neymar deixa amistoso do Brasil chorando;verdadeiro
"Neymar presta depoimento no Rio e agradece carinho de fãs e amigos: ""Me senti muito amado""";verdadeiro
"Após eliminação, presidente do Santos detona CBF: ""Conseguiu o que queria, nos desclassificar""";verdadeiro
Gabi domina no ataque, Brasil bate os Estados Unidos e chega à 6ª vitória na Liga das Nações;verdadeiro
Com Kawhi arrasador, Raptors vencem os Warriors e ficam a uma vitória em casa do título da NBA;verdadeiro
"Boleiragem: Zé do Carmo revela carinho por Abel e diz que vai ""secar"" Jorge Jesus no Flamengo";verdadeiro
Em meio a adversidades, Seleção usa música e recebe até recado de cantora Sandy antes de estreia;verdadeiro
Henry Cejudo supera lesão, nocauteia Marlon Moraes e conquista segundo título do UFC;verdadeiro
"Andrés provoca Palmeiras ao comentar chances do Corinthians: ""Vai ganhar tudo, menos o Paulista""";verdadeiro
Salários, ligação de Fred, Buffon... Mário e Celso dão 1ª entrevista após serem eleitos no Fluminense;verdadeiro
"Sampaoli defende estilo de jogo no Santos: ""Se formos tentar ganhar de qualquer jeito, viremos com revólveres e mataremos os rivais""";verdadeiro
"Diniz elogia atuação e diz que do Fluminense precisa persistir para vencer: ""Estamos no caminho certo""";verdadeiro
Ricardo Oliveira amplia jejum no Atlético-MG, não esconde irritação ao deixar jogo e evita entrevista;verdadeiro
Revoltado com punição, Vettel reclama muito e coloca placa de 2º lugar à frente de carro de Lewis;verdadeiro
Volta de Durant, lesão do astro, Splash brothers e toco de Green: o épico jogo 5 das finais da NBA;verdadeiro
"""Pombocrazy"": de gols ao samba, união entre Daniel Alves e Richarlison vira trunfo da Seleção";verdadeiro
"Messi ganha dicas do primo Maxi Biancucchi antes de estreia na Bahia: ""Cuidado com o tempero""";verdadeiro
Palmeiras mostra interesse em Ramires, ex-volante da seleção brasileira e livre no mercado;verdadeiro
Tite dá casaco de presente para torcedor depois do treino da Seleção no Pacaembu;verdadeiro
"No radar do Flamengo, Filipe Luís afirma: ""Só vou dizer onde vou jogar quando acabar a Copa América""";verdadeiro
Chefe de arbitragem da CBF divulga imagem e explica lance polêmico do VAR em Inter x Bahia;verdadeiro
"""Soy Loco por Copa América"": Adnet imita Luiz Carlos Jr e Luis Roberto na rodada do Brasileirão";verdadeiro
Firmino supera Neymar e é o brasileiro mais caro do mundo, aponta estudo;verdadeiro
Neymar diz à polícia que usou preservativo com Najila, deu tapas a pedido dela, e que modelo posou para fotos das nádegas ;verdadeiro
Marta alcança recorde em Copas com chuteira simbólica, entenda o que há por trás do gesto dela;verdadeiro
Brasil vai às oitavas se vencer Itália na terça, mas vaga pode vir com empate ou até derrota;verdadeiro
Brasil verá última Copa América no atual formato: relembre fatos curiosos, campeões e artilheiros;verdadeiro
Seleção GE: Cruzeiro some do time, Palmeiras emplaca cinco e Guerrero aparece como camisa 9;verdadeiro
"Em evento no Rio, presidente do Lyon revela contato com Cristiane e Marta: ""Prometeram nos visitar""";verdadeiro
Atuações da Argentina: Messi tenta resolver sozinho e Di María some em derrota para a Colômbia;verdadeiro
Após vitória na estreia, seleção brasileira chega a Salvador para jogo com Venezuela;verdadeiro
Pelicans aceitam troca, e Anthony Davis vai para os Lakers de LeBron James por trio e escolhas de Draft;verdadeiro
"Pai de Lonzo Ball critica os Lakers por troca do filho: ""Nunca vão ganhar outro título""";verdadeiro
Brasil vai às oitavas com empate contra a Itália, mas pode avançar mesmo com derrota na terça;verdadeiro
PSG aceita negociar Neymar nesta janela se receber boa oferta pelo brasileiro, diz jornal francês;verdadeiro
Além de espaços vazios, cadeiras quebradas e sujeira chamam atenção no Maracanã;verdadeiro
No último treino antes de pegar a Venezuela, Tite confirma volta de Arthur na Seleção;verdadeiro
Em jejum de 12 jogos sem vitórias, Avaí anuncia saída de Geninho;verdadeiro
Quatro pessoas ficam feridas em tiroteio durante festa dos Raptors em Toronto;verdadeiro
Tite diz que VAR fez justiça, entende vaias e cobra melhor pontaria da Seleção;verdadeiro
"Após empate com a Venezuela, Falha de Cobertura desabafa: ""É torturante ver esse Brasil pensar""";verdadeiro
"Marta diz que recorde é para todas as mulheres ""num esporte que ainda é masculino para muitos""";verdadeiro
Futeokê: jogadores de Botafogo, Flamengo, Fluminense e Vasco colocam talento musical à prova;verdadeiro
Brasil x Venezuela: torcida salva Everton e detona desempenho de Tite no empate, veja avaliação;verdadeiro
Decidido! Brasil pega a França nas oitavas de final da Copa do Mundo Feminina, veja todos os duelos;verdadeiro
 Detalhista, tecnológico e inquieto: Jorge Jesus inova dia a dia de trabalho no Flamengo ;verdadeiro
Se cuida, Marta! Gabi faz ponto de defesa com o pé na derrota do Brasil para a Turquia;verdadeiro
Maldini diz ter boas notícias para o torcedor do Milan após reunião com Florentino Pérez;verdadeiro
"Tite nega drone em treino do Peru: ""Se tiver que pagar esse preço para vencer, vou para casa""";verdadeiro
Tite treina com Gabriel Jesus e Everton e muda seleção brasileira para partida contra o Peru;verdadeiro
"Central do Apito: Sálvio vê como ""absurda"" decisão do VAR em Equador x Chile";verdadeiro
Everton ganha elogios na Seleção após boa atuação em goleada: ''Pronto para jogar na Europa'';verdadeiro
"Tite mostra alívio com goleada e elogia precisão do Brasil: ""Foi um grande jogo""";verdadeiro
Olho para um lado, gol para o outro: Firmino repete na Seleção gesto feito no Liverpool;verdadeiro
"Emocionada, Marta dá recado a jogadoras mais novas: ""O futebol feminino depende de vocês""";verdadeiro
"Messi diz que vitória dá tranquilidade e culpa gramado por gol perdido: ""Quica muito""";verdadeiro
Vadão fala em gosto amargo, mas exalta: “Não podemos tirar o brilho do que fizeram”;verdadeiro
Fantasma de Henry volta a assombrar a Seleção, e brasileiros lamentam coincidências na web;verdadeiro
Com Argentina na rota na semi, veja os possíveis rivais do Brasil nas quartas da Copa América;verdadeiro
"Coutinho minimiza histórico de Fernandinho e elogia companheiro: ""Líder no grupo"" ";verdadeiro
Corinthians assina contrato de seis meses com jogador de 27 anos para o elenco sub-23;verdadeiro
José Aldo renova com UFC e tem mais sete lutas com a organização ;verdadeiro
Sem Neymar, Seleção espalha gols depois da Copa do Mundo: 15 artilheiros em 13 jogos;verdadeiro
Lista GE: dez jogadores da Copa América que seu clube (com algum esforço) poderia contratar;verdadeiro
Neymar vai romper silêncio sobre volta ao Barcelona após a Copa América, diz jornal;verdadeiro
Podcast Gringolândia #8: afinal, Messi tem culpa? Discutimos a eterna crise da Argentina;verdadeiro
Sem mistério: Tite confirma Brasil com Allan na vaga de Casemiro e trio Everton, Jesus e Firmino;verdadeiro
"Ramires faz cover de meme de 2012 e canta ""Para nossa alegria"" em trote no Palmeiras, veja vídeo";verdadeiro
Avô de Victor Luis, do Palmeiras, é encontrado em São Paulo após mais de 24 horas desaparecido;verdadeiro
"Arthur brinca e revela cobrança de Tite: ""Não aguento mais ouvir ele falar para acertar a casinha""";verdadeiro
LeBron James abre mão da camisa 23 por Anthony Davis e vai mudar de número nos Lakers;verdadeiro
Flamengo faz proposta por 70% dos direitos de Pedro, Fluminense resiste a vender abaixo da multa;verdadeiro
Pombo presente! Por Skype, Richarlison participa de preleção da Seleção e se emociona;verdadeiro
Presidente da Colômbia anuncia que país vai receber final da Copa América de 2020;verdadeiro
Felipão, Jorge Jesus, Luxemburgo... Técnicos se reúnem com CBF no Maracanã;verdadeiro
Classificado às finais mesmo antes de entrar em quadra, Brasil se impõe e vence a França de virada;verdadeiro
Redes sociais se enchem de memes com Brasil x Argentina na semifinal da Copa América;verdadeiro
Definidas as semifinais da Copa América, veja datas, horários, locais e transmissão;verdadeiro
Suárez perde pênalti e chora muito após eliminação do Uruguai para o Peru na Copa América;verdadeiro
Suécia, Holanda e Inglaterra se garantem na Olimpíada de Tóquio. Alemanha, atual campeã, fica fora;verdadeiro
Fim do mistério! Durant deixa os Warriors e jogará com Kyrie Irving no Brooklyn Nets;verdadeiro
Derrota no Recife pesa, e CSA anuncia a saída do técnico Marcelo Cabo;verdadeiro
Multa de Griezmann cai R$ 350 milhões, e jornal diz que Barcelona vai contratá-lo em questão de dias;verdadeiro
Marcelo recorda início da carreira, mostra carinho por Flu e Bota e despista sobre retorno ao Brasil;verdadeiro
"Bicampeão em cima da Argentina, Júlio Baptista relembra golaço de 2007: ""Mais efusivo da carreira""";verdadeiro
Copa América de 2020 terá abertura na Argentina, final na Colômbia e desafio logístico;verdadeiro
"Fluminense regulariza parte dos atrasados de Pedro para evitar risco de novo ""caso Scarpa""";verdadeiro
"Em novo duelo com Messi, Alisson espera repetir final feliz: ""Tenho confiança no meu trabalho""";verdadeiro
Neymar e Bolsonaro se encontram e torcem pela Seleção no Mineirão;verdadeiro
E se você tivesse que escolher entre Alisson e Messi? Fazer gols ou não levar?;verdadeiro
Morre Marlene Matheus, ex-presidente do Corinthians;verdadeiro
Em carta à Conmebol, Argentina diz ter sido prejudicada por árbitro contra o Brasil e cita Bolsonaro ;verdadeiro
10 vezes em que os brasileiros foram longe demais no Twitter (e nós curtimos);verdadeiro
Conmebol se cala, e CBF lamenta reclamações da Argentina após eliminação na Copa América;verdadeiro
Sem Gustagol e outros desfalques, Corinthians viaja a Goiânia com duas novidades para amistoso;verdadeiro
Palmeiras renovará contrato por um ano para emprestar Guerra ao Bahia até dezembro;verdadeiro
Copa América tem 13 jogadores dividindo a artilharia, veja quem está na disputa;verdadeiro
Cabral admite que comprou, por US$ 2 milhões, votos para trazer a Olimpíada para o Rio;verdadeiro
CBF banca novamente a permanência de Tite na Seleção após a Copa América;verdadeiro
Pedro se reúne com Mário e informa desejo de ir para Flamengo, Fluminense não abre mão de multa;verdadeiro
Além do cinema: com Romario Baggio e franceses, Madagascar é a surpresa da Copa Africana;verdadeiro
"""Griezmann sim, Neymar não"": manchetes na Espanha destacam novelas do Barcelona no mercado";verdadeiro
Rashad Evans tem discurso interrompido por terremoto em cerimônia do Hall da Fama do UFC;verdadeiro
"Messi diz que Copa América está armada para o Brasil: ""Não temos de ser parte dessa corrupção""";verdadeiro
Torcida do Peru faz bandeiraço com sinalizadores e muito barulho na porta de hotel antes da final;verdadeiro
"Rueda lamenta ter ""dado esperança"", mas faz boa avaliação do Chile na Copa América";verdadeiro
Da desconfiança à decisão, Brasil encara os EUA e busca o primeiro título da Liga das Nações;verdadeiro
Daniel Alves é eleito craque da Copa América, Alisson e Everton também ganham prêmios;verdadeiro
Brasil chega ao nono título de Copa América, veja ranking de campeões;verdadeiro
Pelé, Ronaldo, Romário e mais: trio marca e entra para lista seleta da Seleção em final de Copa América;verdadeiro
"Falha de Cobertura aponta justiça: ""Título estranho, mas merecido pois Peru campeão seria demais""";verdadeiro
"Produto nacional, Everton cai nas graças da galera, e Tite brinca: ""Ele, Neymar e mais nove""";verdadeiro
Cuca esboça escalação do São Paulo para o clássico contra o Palmeiras pelo Brasileirão;verdadeiro
"Maicon se conforma com possível saída de Everton do Grêmio: ""Cedo ou tarde, vai sair""";verdadeiro
